standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
585,,ypMSUE-KUYpu0-XMyRRS,ヒカリ,M2,,2,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,スイレンのお世話,MC,,1,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,リーリエの決心,,,4,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,活力の森,M2a,,4,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,基本草エネルギー,ENE,,12,Energy
642,,innQnn-GYWPUe-NN9gi9,ドラメシヤ,M2a,,4,Pokemon
642,,innQnn-GYWPUe-NN9gi9,ドロンチ,M2a,,3,Pokemon
642,,innQnn-GYWPUe-NN9gi9,ドラパルトex,SV6,,2,Pokemon
642,,innQnn-GYWPUe-NN9gi9,アチャモ,SV10,,2,Pokemon
642,,innQnn-GYWPUe-NN9gi9,ワカシャモ,SV10,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,バシャーモex,SVM,,2,Pokemon
642,,innQnn-GYWPUe-NN9gi9,キチキギスex,M2a,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,ニャースex,M3,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,リーリエのピッピex,SV9,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,マシマシラ,SV6,,2,Pokemon
642,,innQnn-GYWPUe-NN9gi9,シェイミ,SV9a,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,スボミー,M2a,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,ホウオウ,SVLS,,1,Pokemon
642,,innQnn-GYWPUe-NN9gi9,なかよしポフィン,SV6,,4,Trainer
642,,innQnn-GYWPUe-NN9gi9,ハイパーボール,S9,,4,Trainer
642,,innQnn-GYWPUe-NN9gi9,ポケパッド,M3,,3,Trainer
642,,innQnn-GYWPUe-NN9gi9,ふしぎなアメ,SV1V,,3,Trainer
642,,innQnn-GYWPUe-NN9gi9,夜のタンカ,SV8,,2,Trainer
642,,innQnn-GYWPUe-NN9gi9,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
642,,innQnn-GYWPUe-NN9gi9,スペシャルレッドカード,M4,,1,Trainer
642,,innQnn-GYWPUe-NN9gi9,リーリエの決心,M1L,,4,Trainer
642,,innQnn-GYWPUe-NN9gi9,ボスの指令,SV1a,,3,Trainer
642,,innQnn-GYWPUe-NN9gi9,ヒカリ,M2,,2,Trainer
642,,innQnn-GYWPUe-NN9gi9,アカマツ,SV7,,1,Trainer
642,,innQnn-GYWPUe-NN9gi9,ジャミングタワー,M2a,,1,Trainer
642,,innQnn-GYWPUe-NN9gi9,ロケット団の監視塔,M2a,,1,Trainer
642,,innQnn-GYWPUe-NN9gi9,基本超エネルギー,SV2a,,3,Energy
642,,innQnn-GYWPUe-NN9gi9,基本炎エネルギー,SV3,,3,Energy
642,,innQnn-GYWPUe-NN9gi9,基本悪エネルギー,SV4K,,2,Energy
642,,D88D48-qPMNEL-ccGYac,ドラメシヤ,M2a,,4,Pokemon
642,,D88D48-qPMNEL-ccGYac,ドロンチ,M2a,,4,Pokemon
642,,D88D48-qPMNEL-ccGYac,ドラパルトex,SV6,,2,Pokemon
642,,D88D48-qPMNEL-ccGYac,アチャモ,SV10,,2,Pokemon
642,,D88D48-qPMNEL-ccGYac,ワカシャモ,SV10,,1,Pokemon
642,,D88D48-qPMNEL-ccGYac,バシャーモex,SVM,,2,Pokemon
642,,D88D48-qPMNEL-ccGYac,キチキギスex,M2a,,1,Pokemon
642,,D88D48-qPMNEL-ccGYac,ニャースex,M3,,1,Pokemon
642,,D88D48-qPMNEL-ccGYac,リーリエのピッピex,SV9,,1,Pokemon
642,,D88D48-qPMNEL-ccGYac,マシマシラ,SV6,,2,Pokemon
642,,D88D48-qPMNEL-ccGYac,スボミー,M2a,,2,Pokemon
642,,D88D48-qPMNEL-ccGYac,シェイミ,SV9a,,1,Pokemon
642,,D88D48-qPMNEL-ccGYac,なかよしポフィン,SV6,,4,Trainer
642,,D88D48-qPMNEL-ccGYac,ハイパーボール,S9,,4,Trainer
642,,D88D48-qPMNEL-ccGYac,ポケパッド,M3,,3,Trainer
642,,D88D48-qPMNEL-ccGYac,ふしぎなアメ,SV1V,,3,Trainer
642,,D88D48-qPMNEL-ccGYac,夜のタンカ,SV8,,1,Trainer
642,,D88D48-qPMNEL-ccGYac,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
642,,D88D48-qPMNEL-ccGYac,スペシャルレッドカード,M4,,1,Trainer
642,,D88D48-qPMNEL-ccGYac,リーリエの決心,M1L,,4,Trainer
642,,D88D48-qPMNEL-ccGYac,ボスの指令,SV1a,,3,Trainer
642,,D88D48-qPMNEL-ccGYac,ヒカリ,M2,,2,Trainer
642,,D88D48-qPMNEL-ccGYac,アカマツ,SV7,,1,Trainer
642,,D88D48-qPMNEL-ccGYac,ロケット団の監視塔,M2a,,1,Trainer
642,,D88D48-qPMNEL-ccGYac,危ない廃墟,M1L,,1,Trainer
642,,D88D48-qPMNEL-ccGYac,基本超エネルギー,SV2a,,3,Energy
642,,D88D48-qPMNEL-ccGYac,基本炎エネルギー,SV3,,3,Energy
642,,D88D48-qPMNEL-ccGYac,基本悪エネルギー,SV4K,,2,Energy
886,,N9inNL-SpDav8-QLingn,ドラメシヤ,MC,,4,Pokemon
886,,N9inNL-SpDav8-QLingn,ドロンチ,MC,,4,Pokemon
886,,N9inNL-SpDav8-QLingn,ドラパルトex,M2a,,3,Pokemon
886,,N9inNL-SpDav8-QLingn,スボミー,M2a,,2,Pokemon
886,,N9inNL-SpDav8-QLingn,マシマシラ,MC,,2,Pokemon
886,,N9inNL-SpDav8-QLingn,ヨマワル,MC,,1,Pokemon
886,,N9inNL-SpDav8-QLingn,ヨノワール,MC,,1,Pokemon
886,,N9inNL-SpDav8-QLingn,キチキギスex,MC,,1,Pokemon
886,,N9inNL-SpDav8-QLingn,ラティアスex,MC,,1,Pokemon
886,,N9inNL-SpDav8-QLingn,ニャースex,M3,,2,Pokemon
886,,N9inNL-SpDav8-QLingn,なかよしポフィン,MA,,4,Trainer
886,,N9inNL-SpDav8-QLingn,ふしぎなアメ,MA,,2,Trainer
886,,N9inNL-SpDav8-QLingn,夜のタンカ,MA,,2,Trainer
886,,N9inNL-SpDav8-QLingn,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
886,,N9inNL-SpDav8-QLingn,ハイパーボール,,,4,Trainer
886,,N9inNL-SpDav8-QLingn,ポケパッド,M3,,3,Trainer
886,,N9inNL-SpDav8-QLingn,スペシャルレッドカード,M4,,2,Trainer
886,,N9inNL-SpDav8-QLingn,タケシのスカウト,SV9,,2,Trainer
886,,N9inNL-SpDav8-QLingn,ボスの指令,SVOM,,2,Trainer
886,,N9inNL-SpDav8-QLingn,リーリエの決心,MA,,4,Trainer
886,,N9inNL-SpDav8-QLingn,アカマツ,MC,,2,Trainer
886,,N9inNL-SpDav8-QLingn,ジャミングタワー,SVN,,1,Trainer
886,,N9inNL-SpDav8-QLingn,ロケット団の監視塔,M2a,,1,Trainer
886,,N9inNL-SpDav8-QLingn,危ない廃墟,M1L,,1,Trainer
886,,N9inNL-SpDav8-QLingn,基本炎エネルギー,ENE,,3,Energy
886,,N9inNL-SpDav8-QLingn,基本超エネルギー,ENE,,3,Energy
886,,N9inNL-SpDav8-QLingn,基本悪エネルギー,ENE,,2,Energy
886,,ppyMyE-qvTuUa-yyMRXp,ドラメシヤ,MC,,4,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,ドロンチ,MC,,4,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,ドラパルトex,M2a,,3,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,スボミー,M2a,,2,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,シェイミ,M2a,,1,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,マシマシラ,MC,,2,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,ヨマワル,MC,,1,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,ヨノワール,MC,,1,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,キチキギスex,MC,,1,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,ラティアスex,MC,,1,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,ニャースex,M3,,1,Pokemon
886,,ppyMyE-qvTuUa-yyMRXp,なかよしポフィン,MA,,4,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,ふしぎなアメ,MA,,2,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,夜のタンカ,MA,,2,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,ハイパーボール,,,4,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,ポケパッド,M3,,3,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,スペシャルレッドカード,M4,,2,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,タケシのスカウト,SV9,,2,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,ボスの指令,SVOM,,2,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,リーリエの決心,MA,,4,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,アカマツ,MC,,2,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,ジャミングタワー,SVN,,1,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,ロケット団の監視塔,M2a,,1,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,危ない廃墟,M1L,,1,Trainer
886,,ppyMyE-qvTuUa-yyMRXp,基本炎エネルギー,ENE,,3,Energy
886,,ppyMyE-qvTuUa-yyMRXp,基本超エネルギー,ENE,,3,Energy
886,,ppyMyE-qvTuUa-yyMRXp,基本悪エネルギー,ENE,,2,Energy
898,,X3yXyX-nHWGPB-2ypRXU,メガゲッコウガex,M4,,2,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ゲッコウガex,SV5a,,2,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ゲコガシラ,M4,,3,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ケロマツ,M4,,4,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,メガカイリューex,M2a,,1,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ハクリュー,M2a,,2,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ミニリュウ,M2a,,2,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ノココッチex,SV9,,1,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ノココッチ,SV8a,,1,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ノコッチ,SV9,,1,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ニャースex,M3,,1,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,キチキギスex,SV8a,,1,Pokemon
898,,X3yXyX-nHWGPB-2ypRXU,ポケパッド,M3,,4,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,なかよしポフィン,SV5K,,3,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,ハイパーボール,SI,,3,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,ふしぎなアメ,S10b,,2,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,夜のタンカ,SV8a,,1,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,スペシャルレッドカード,M4,,1,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,ふうせん,S4a,,1,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,リーリエの決心,M1L,,4,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,トウコ,SV11W,,3,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,ボスの指令,SF,,2,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,ヒカリ,M2,,1,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,プリズムタワー,M4,,2,Trainer
898,,X3yXyX-nHWGPB-2ypRXU,基本水エネルギー,S10b,,9,Energy
898,,X3yXyX-nHWGPB-2ypRXU,イグニッションエネルギー,M2,,2,Energy
898,,X3yXyX-nHWGPB-2ypRXU,ネオアッパーエネルギー,SV5K,,1,Energy
898,,a8DcxD-mJ6W86-KGcJ8c,メガゲッコウガex,M4,,2,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ゲッコウガex,SV5a,,2,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ゲコガシラ,M4,,3,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ケロマツ,M4,,4,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,メガカイリューex,M2a,,1,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ハクリュー,M2a,,2,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ミニリュウ,M2a,,2,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ノココッチ,SV8a,,1,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ノコッチ,SV9,,1,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,キチキギスex,SV8a,,1,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ニャースex,M3,,1,Pokemon
898,,a8DcxD-mJ6W86-KGcJ8c,ポケパッド,M3,,4,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,ハイパーボール,SI,,3,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,なかよしポフィン,SV5K,,3,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,ふしぎなアメ,S10b,,2,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,夜のタンカ,SV8a,,1,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,スペシャルレッドカード,M4,,1,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,ふうせん,S4a,,2,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,リーリエの決心,M1L,,4,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,トウコ,SV11W,,3,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,ボスの指令,SF,,2,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,ヒカリ,M2,,1,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,なみのりビーチ,M1S,,1,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,プリズムタワー,M4,,1,Trainer
898,,a8DcxD-mJ6W86-KGcJ8c,基本水エネルギー,S10b,,9,Energy
898,,a8DcxD-mJ6W86-KGcJ8c,イグニッションエネルギー,M2,,2,Energy
898,,a8DcxD-mJ6W86-KGcJ8c,ネオアッパーエネルギー,SV5K,,1,Energy
904,,pXpSMX-40RFvd-yXyUyR,ケーシィ,M1S,,4,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,ユンゲラー,M1S,,4,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,フーディン,SV8a,,1,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,フーディン,M1S,,3,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,ノコッチ,MC,,3,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,ノココッチ,SV8a,,3,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,キチキギスex,SV6a,,1,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,コダック,M2a,,1,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,シェイミ,SV9a,,1,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,パオジアン,M2a,,1,Pokemon
904,,pXpSMX-40RFvd-yXyUyR,なかよしポフィン,M1S,,4,Trainer
904,,pXpSMX-40RFvd-yXyUyR,ポケパッド,M3,,4,Trainer
904,,pXpSMX-40RFvd-yXyUyR,ふしぎなアメ,M1S,,3,Trainer
904,,pXpSMX-40RFvd-yXyUyR,せいなるはい,M3,,2,Trainer
904,,pXpSMX-40RFvd-yXyUyR,改造ハンマー,SV6,,1,Trainer
904,,pXpSMX-40RFvd-yXyUyR,ワンダーパッチ,M3,,1,Trainer
904,,pXpSMX-40RFvd-yXyUyR,スペシャルレッドカード,M4,,1,Trainer
904,,pXpSMX-40RFvd-yXyUyR,ヒカリ,M2,,4,Trainer
904,,pXpSMX-40RFvd-yXyUyR,トウコ,SV11W,,4,Trainer
904,,pXpSMX-40RFvd-yXyUyR,ボスの指令,S4a,,3,Trainer
904,,pXpSMX-40RFvd-yXyUyR,スイレンのお世話,SV5a,,1,Trainer
904,,pXpSMX-40RFvd-yXyUyR,マツバの確信,SV5K,,1,Trainer
904,,pXpSMX-40RFvd-yXyUyR,バトルコロシアム,M2,,3,Trainer
904,,pXpSMX-40RFvd-yXyUyR,テレパス超エネルギー,M3,,4,Energy
904,,pXpSMX-40RFvd-yXyUyR,基本超エネルギー,S12a,,1,Energy
904,,pXpSMX-40RFvd-yXyUyR,リッチエネルギー,SV7a,,1,Energy
